,Business Name,Funded
4401,R. Wayne Barnes Farm,23334.0
9190,"Jefferson County Standard Publishing Company, Inc.",23328.0
4724,"Prairie Beacon, Inc.",23324.0
2727,Willis A Smith Construction Inc,23320.0
1770,Adelaides LLC,23311.0
4128,Simple Gifts Farm,23289.0
5760,"deWilde's Rhodo-Lake Nursery, Inc.",23288.0
7797,Gary Peart,23225.0
8992,BriteLease LLC,23210.0
497,Mahoney Ranch,23182.0
9864,DJF Enterprises LLC,23166.0
1071,Marquez & Marquez,23145.0
9953,Rick Langland Jr.,23135.0
1762,5135 Company,23130.0
2453,"Watson Farms, Inc.",23101.0
2772,Skyline Innovations,23100.0
2642,"Old School, LLC",23100.0
8716,Rotenberger Kitchens,23096.0
5568,BE Energy Initiative Corp.,23077.0
799,Emery Wilson Corp. dba Sterling,23067.0
3386,Oak Valley Dairy LLC,23055.0
97,Christopher's Gardens Inc.,23019.0
1975,"Linda S Allen, sole Propietor",23004.0
9736,Evco Sound & Electronics,23004.0
8753,"Solutions In HUman Resources, Inc.",22980.0
7487,Parkway Exterminating,22957.0
1505,The Antique Centre,22950.0
5129,"101 South Main, LLC",22950.0
1013,Khalsa Chiropractic,22948.0
121,DHL Properties LLC,22947.0
7277,Convent Avenue LLC,22938.0
3798,"Cape Cod Organic Farm, Inc.",22926.0
2386,Buckshot Farms LLC,22913.0
8500,"Joe Bauer & Sons, Inc.",22848.0
492,EcoAdvantage Power Inc,22845.0
2713,"Vitality Health & Wellness Tampa, LLC",22844.0
5777,Donald C. Garrison Farm,22842.0
8318,Cooke Tavern Soups,22822.0
70,"Baldwin Jones Properties, LLC",22815.0
9861,"Corr Investments, LLC",22811.0
6300,"New Frontier Enterprises, Inc.",22800.0
2334,Dowling on Main LLC,22781.0
2419,"New World Renewable Energy Leasing, Inc",22770.0
9145,Farm Excavating Co.,22767.0
6498,Riverfront Residential 1 LLC,22752.0
3186,"AC Baughman, Inc.",22736.0
9277,Steve's Inc.,22729.0
7499,Pierson Farm,22724.0
7950,"Ohana Enterprises, LLC",22710.0
4457,"Wirtz and Daughters, Inc.",22703.0
1565,Veeck Enterprises,22700.0
9342,411 Energy LLC 18,22680.0
9349,411 Energy LLC 48,22680.0
9340,411 Energy LLC 12,22680.0
9329,411 Energy LLC 04,22680.0
9330,411 Energy LLC 05,22680.0
9331,411 Energy LLC 06,22680.0
9348,411 Energy LLC 47,22680.0
9333,411 Energy LLC 09,22680.0
9339,411 Energy LLC 10,22680.0
9346,411 Energy LLC 45,22680.0
9347,411 Energy LLC 46,22680.0
9341,411 Energy LLC 14,22680.0
9343,411 Energy LLC 1E,22680.0
9344,411 Energy LLC 38,22680.0
9345,411 Energy LLC 39,22680.0
9929,Midwest Prairies LLC,22650.0
490,Country Vet Clinic,22650.0
8099,"SR Lease Co II, LLC",22600.0
7701,Wendover Lawn Service,22575.0
3967,Lawrence-Lynch Materials Corp.,22575.0
3283,Everybody's Market Inc.,22547.0
9944,Philip A Ketterhagen,22545.0
5986,"HCS Mitchell, LLC",22536.0
285,Sai Nath LLC,22532.0
920,HDC Real Estate LLC,22522.0
4781,Como BC LLC,22515.0
3005,Island Soap Company,22500.0
7667,"Horizons at Wurtsboro, LLC",22500.0
8554,Lilley Trucking,22500.0
2708,"Villa Cristina, LLC",22500.0
4819,Northland Auto Enterprises,22500.0
4582,Ken Martin Electric Inc,22500.0
7157,1145 Randall Ave Assoc.,22500.0
7224,Banckers Construction Corporation,22500.0
7124,Mark Perry,22500.0
7148,"Thorndale Livestock, LLC",22500.0
4612,Reflections Styling Salon,22500.0
6499,Rivers Edge,22500.0
9956,Royalton Properties LLC,22500.0
1932,Himalaya Enterprises,22488.0
1225,"Pine Grove Group, Inc.",22485.0
4592,Luke Bierlein,22472.0
6515,Royal Port Antiques,22472.0
8828,"Whelpley, Chester and Sherry L Inc",22464.0
6614,Skyline Realty Associates,22410.0
751,David E. Bell Enterprises,22406.0
7526,Rogues Roost Golf Club,22402.0
5669,Charles Anthony,22386.0
6612,SJ Fenwick & Associates Architects and Planners LLC,22365.0
7672,"Newburgh Seniors , LLC",22350.0
3503,New Lenox Development LLC,22325.0
1396,"Smith and Company, A Real Estate Investment Development Corporation",22325.0
8221,Andrew Martin,22320.0
7502,"Precious Pets Veterinary Specialty, P.C.",22311.0
82,Brazos River Investments Corporation,22276.0
6557,SE Associates,22256.0
2261,Fort Hill Farm,22253.0
3591,Aztec Properties,22238.0
7911,Thorn Ridge Studios,22230.0
3579,McFarlane Aviation,22222.0
4094,"Red Apple Farm, LLC.",22217.0
1584,"Washoe Creek, LLC",22207.0
2441,Summer Place Hotel,22185.0
9569,"Pure Environmental Solutions, LC, dba Pure Energy Solutions",22182.0
2133,"Southside Rentals, LLC",22176.0
4039,North Meadow Realty Trust,22176.0
4259,Grey Barn Real Estate Holdings LLC,22160.0
2173,Two Rivers Inn,22140.0
7786,Fairmount Minerals LTD,22137.0
8908,M & L Organic Farms,22132.0
3487,"Testa Properties, LLC",22128.0
6531,Saint Andrews of Bedminster,22114.0
2451,"USB SolarCity Master Tenant IV, LLC",22113.0
8876,Fairgrounds Housing Partnership III LP,22111.0
4100,Richard A Bursch dba Lakeview Nurseries,22104.0
6789,"Tramonte, LLC",22094.0
3748,"APBY Inc, Arey's Pond Boat Yard",22060.0
2710,"Villa Reanna, Inc.",22050.0
7418,Laundry De Point Inc,22049.0
7285,Davis Family Farm,22043.0
4838,"Snelling Properties, LLC",22043.0
7524,RJT Products LLC,22029.0
5171,Friendship Renewable Energy Project LLC,22025.0
1918,"Greenland, LLC",22004.0
2376,"109 Savannah Road, LLC",21983.0
8767,"Summit Electric Construction, Inc.",21982.0
8056,Kiyomi Koike dba Green Tradewind LLC,21972.0
4504,Sebasco Harbor Resort,21971.0
3274,AERON Lifestyle Technology,21963.0
1990,Melanzana Mountain Gear Inc.,21948.0
6133,Kramer Properties at 70 East Main St LLC,21930.0
3934,Howden Farm & B&B at Howden Farm,21928.0
8649,Pamela's Forget-me-not,21924.0
4502,North Berwick Affordable Housing Limited Partnership,21921.0
5353,Henderson Inn Operating Group LLC,21913.0
7897,Solaris Blackstone Energy LLC,21907.0
4861,"Gold'n Plump Farms Limited Partnership, LLP",21906.0
9694,William Maclay Architects & Planners,21889.0
5620,Brook Hollow Winery,21879.0
7434,LREV 644 Grand Management Corp,21870.0
4793,Hansen Hauling,21858.0
240,New Image Cleaning Service,21845.0
8799,Three Diamonds Stable LTD,21830.0
5887,Forest Park Circle LLC,21828.0
4014,Mill Valley Veterinary Clinic,21828.0
8041,GlenCarol Cattle Company,21815.0
4792,Grand Performance,21812.0
5723,Creative Restoration Team,21808.0
9983,Cooperative Regions of Organic Producer Pools (CROPP),21803.0
9829,New Forest Farms LLC,21798.0
2373,Skyline Innovations,21794.0
3157,Wailuku Power Company LLC,21791.0
727,COMILLA CORP.,21773.0
8520,Kauffman's Fruit Farm,21750.0
1960,Kermits Products LLC.,21735.0
1180,Olivet Grange Vineyard,21727.0
9172,Hometown Medical Clinic,21726.0
229,"Monitor Construction Company, Inc",21714.0
4605,"Nova Cable Management, Inc.",21705.0
8385,"Fegley Enterprises, Inc",21690.0
7299,Duyssen Family Farm,21661.0
3985,Marine Restoration And Salvage LLC,21633.0
9323,"3310 Wiley Post, LLC.",21610.0
4798,Kilowatt Systems LLC,21604.0
1765,"6869 So. Emporia Street, LLC",21600.0
7104,Cook's Recreation,21600.0
3459,Jeff and Sheila Koester,21600.0
2473,"1776 Partners, LTD",21600.0
3746,"Animal Inns, Inc.",21600.0
4716,Michael Jorgenson- Jorgenson Family Farm,21582.0
8679,Professional Business Supplies,21576.0
8622,Nathan L Umbrell,21559.0
5406,3 Sunnyfield Drive LLC,21530.0
6424,"Plagido's Winery, LLC",21528.0
3657,Eaypay Leasing Inc,21523.0
6598,"Shivay, LLC",21521.0
5201,"Marshall's Locksmith Service, Inc.",21521.0
4859,Amberg Refrigeration,21515.0
8098,Spray Kleen Auto Wash,21485.0
2323,The Joan A Turnure 2010 Irrevocable Trust,21463.0
5252,"Stuart S. Higgins, DDS. PA",21450.0
1167,Oak Manor Farms,21444.0
2172,Turner Morris,21439.0
48,Antigone Books,21431.0
4931,"Bevis Inc., dba Embree Electric",21416.0
7401,"Kedi Floral, Inc.",21405.0
2879,Okra Paradise Farms,21392.0
8941,"SDA/3 Properties, LLC",21366.0
7310,Emerald FLora LLC,21356.0
493,Emigh LTD,21353.0
496,Jess Jones Vineyard,21353.0
498,Malcolm McCormack,21353.0
9837,"SC Johnson & Son, Inc.",21350.0
6373,"P3 Power Systems, LLC",21329.0
2195,WHJ Enterprises Inc,21325.0
4495,United Fitness LLC,21316.0
4952,"Custom Engineering, Inc.",21300.0
2388,"Captain's Grant Solar 1,Inc.",21300.0
2495,"Bell, Griffith & Assoc., Inc.",21300.0
1683,Terrance M Quinn dba Launderland of Folsom,21298.0
2846,"Hendrix Ventures, Inc.",21256.0
5555,Barkley LLC,21240.0
9693,"Wiemann Lamphere Architects, Inc.",21225.0
7436,Mack Brook Farm,21219.0
7341,Gill Corn Farms Inc,21207.0
9201,"LightWave Solar Electric, LLC",21197.0
1464,"Sunperfect Solar, Inc.",21184.0
3976,Little Farm On Cape Cod,21162.0
3385,"Kowz R Us Dairy, LLC",21160.0
7147,The Final Touch Taxidermy,21150.0
6449,Princeton Junction Engineering,21106.0
4239,"West Central Donuts, LLC",21106.0
1325,Ronald Mahy,21096.0
2851,Hundred Acre Farm,21095.0
9958,"Sand Creek Consultants, Inc",21070.0
6691,Suddenly Farm,21062.0
5388,1409 New Road LLC,21060.0
8519,Kauffman Physical Therapy,21044.0
7918,Village Bakery and Cafe,21036.0
1122,MS Monteiro & Sons,21008.0
8054,Kennington Farms LLC,21007.0
7696,Morris Chase,21000.0
9114,Citizens Energy Group,21000.0
7471,"North Shore Foreign Car Parts, Inc.",21000.0
353,"The Wellness Foundation, LLC",21000.0
2636,"National Franchise Development Group, LLC",21000.0
8650,Paradise Gardens and Farm LLC,21000.0
3931,Holliston Doughnuts Business Trust,20997.0
4357,"Glenwicke Homes, LLC",20995.0
9654,Foxchair Mountain Craftsmen,20987.0
9409,Omega Research,20981.0
677,"Capital KCS, LLC",20979.0
9859,Century Acres Inc.,20964.0
9392,"Jollyville Car Wash, Inc. dba Arbor Car Wash",20963.0
8812,Vera Cruz Farm Kennel,20958.0
5537,"Atlantic Packaging Equipment, LLC",20948.0
2088,San Juan Coffee Company,20944.0
6497,Ripplebrook LLC,20940.0
4815,Modern Garage Inc.,20927.0
9891,Last Venture Enterprise L.L.C.,20925.0
813,Estrada Hardware,20923.0
9118,Coleman Green Energy Farms,20912.0
3885,"GE Infrastructure Sensing, Inc.",20903.0
7820,Linder Building Systems Ltd. dba Larry Conrath Realty,20872.0
5949,Grant Boat Works,20868.0
2397,"Eiger Lease Co, LLC",20868.0
7827,"Morton Salt, Inc.",20865.0
896,Grand Patio LLC,20861.0
9765,"Vineyards by the Sea, LLC",20846.0
7559,Singer Farm Naturals,20831.0
8861,Centerview Farm,20824.0
4855,"Waters Edge Enterprises, Inc",20820.0
5602,Bordeaux Estates LLC,20812.0
810,Eric Layman,20790.0
6689,"Sublime Energy, LLC",20772.0
2882,"Persimmon Creek Vineyards, LLC",20767.0
9562,"High Summit Holdings, LLC",20766.0
4777,"Brunton Architects, Ltd.",20746.0
3012,Kainoa Family Inc.,20744.0
8117,"The Shaggy Dog, Inc.",20730.0
4031,"New England Breeze, LLC",20706.0
2688,"Syncarpha Management, LLC",20705.0
2584,"Jennings Street, LLC",20700.0
9511,"Renae Quilts, LLC",20700.0
2853,"In Sight Out Productions, Inc.",20696.0
6402,"Pettit Holdings,LLC",20688.0
9412,Priefert Enterprises LLC,20666.0
784,E.D. Willey & Sons,20648.0
222,Mesa Tempe Allergy & Asthma Clinic PC,20640.0
8560,Longwood Manor Apartments,20640.0
4529,Collins & Company of Michigan,20639.0
8766,Sugar Creek Maple Farm,20596.0
7675,"Senior Horizons at Silver Lake, LLC",20588.0
5339,"Lakeport Rentals, LLC",20587.0
7357,Healing Spirits Herb Farm,20564.0
1099,"Mid Century Imports, Inc",20564.0
3308,"Enerji Four, LLC",20555.0
1776,All Metals Welding,20550.0
5260,T.A. Strickland Electrical,20550.0
9634,"AllEarth Services, LLC",20547.0
573,American Classix,20546.0
5854,"F & M Ventures, LLC",20496.0
7485,Our Farm,20493.0
1365,Secure Mini Storage,20476.0
9732,CFG Holdings LLC,20475.0
7109,Fuess Meadow Farms,20465.0
2822,Douglasville Veternary,20462.0
2569,"Hanson Street Solar, LLC",20448.0
6771,TigerSol,20440.0
6688,"Sublime Energy, LLC",20424.0
6764,The Regnac Group LLC,20420.0
9337,411 Energy LLC 0D,20412.0
9324,411 Energy,20412.0
9332,411 Energy LLC 07,20412.0
7493,"Paz Realty Holdings, LLC",20410.0
7479,Ocean 230 LP,20409.0
5764,Diamond Express Carwash of New Jersey,20400.0
6505,Robert Hanold Sr.,20393.0
1968,Lee Gaglione DDS,20393.0
9727,Bellingham Equity LLC,20380.0
273,Replogle Medical Clinic,20377.0
1480,Sunsetridge Mandarins,20353.0
8412,Goods Mobile Construction,20339.0
7710,Whitey's Nissan Inc.,20330.0
2635,"N&M Cooling and Heating, Inc",20322.0
8577,Maple Springs Vineyard,20304.0
9444,"Waterway Ave Partners, LLC",20297.0
1763,619 Main LLP,20285.0
2380,Antique Prints,20274.0
1773,Aesthetic Laser Therapies LLC,20256.0
7695,"Me T Farms, LLC",20250.0
4646,"Detroit Geothermal, LLC",20220.0
500,Minton Farms,20220.0
8883,H &H Precision Wire,20206.0
2402,Ice Cream Creations,20202.0
6613,SJP Solar LLC,20199.0
1385,Silicon Valley Dermatology,20196.0
8472,Ideal Self Storage LLC,20174.0
8078,Prairie Creek Cabinets,20166.0
486,ALH Services,20156.0
6757,The Last Chance Horse Ranch LLC.,20155.0
9850,Billy Bob LLC,20138.0
564,"Alpha Poultry & Livestock Equipment, Inc.",20133.0
9817,BrewFarm Enterprises LLC,20125.0
9970,Tall Oaks Farm LLC,20122.0
1687,Westwood Arms Enterprises,20112.0
5247,"Signature Place, LLC",20100.0
4397,"Oakland Farms, Inc.",20100.0
4759,Amberg Refrigeration,20079.0
6759,"The Optical Center, Inc.",20078.0
6874,"Will Hope and Son, Inc.",20067.0
9690,Walker Farm,20045.0
643,Bloomfield Pet Clinic Inc (Jose E Arambulo),20031.0
9687,Vermont Homestead Inc,19992.0
9692,"Whitney Elms, LLC",19992.0
9327,411 Energy LLC 01,19991.0
9328,411 Energy LLC 02,19991.0
9282,Tennessee Metal Products LLC,19990.0
9847,Antech Properties LLC,19985.0
3079,"Patterson, John",19975.0
1085,"Medport, Inc",19970.0
275,Revolutionary Services LLC,19958.0
3265,Twin Terrace Cattle,19950.0
4171,"Sungevity SD, LLC",19925.0
9928,"Midvale Plaza Joint Venture, LLP",19916.0
1220,Peter B Nguyen DDS Inc,19890.0
8543,"Larry F. Rakowsky, D.M.D., P.C.",19872.0
9106,Butterfly Hollow LLC,19872.0
8177,"PA Farm Energy, LLC",19872.0
3035,Lighthouse Finance,19858.0
4825,"Pitzrick and Associates, Inc.",19841.0
6077,"JMG AND JWG, LLC",19838.0
391,Bethany Biltmore Apartments LLC,19812.0
5345,Scenic Nursery and Landscaping Inc,19800.0
7127,Niagara Wind & Solar,19789.0
7952,Rolling Stone Stables LLC,19787.0
1647,"Club One, Inc.",19784.0
6211,Martino Brothers Corp.,19688.0
8142,Wandering Aengus Ciderworks,19674.0
2440,Studio on 24,19656.0
1661,LC3S Inc. dba Brookfields Restaurant,19652.0
9875,Guardians of the Field Farm,19622.0
1577,Vividstar International Inc.,19615.0
1954,Jupille Ranch,19613.0
4807,"Marine General Store, LLC",19608.0
7673,"Professional Commercial Group, LLC",19600.0
7328,"Freeport Self Storage, LLC",19595.0
7577,Sports Car Realty,19574.0
2735,"BHSF1, LLC",19567.0
8042,Go Outside Enterprises,19562.0
7130,Peter Gianforte,19561.0
8300,ChimneySmiths,19546.0
1909,Grand Junction Truck and Car Wash,19500.0
3567,Olivier Ranch Inc,19500.0
3580,Mid-America Bank,19500.0
9051,"Ulbrich Precision Flat Wire, LLC",19500.0
2091,"Screen Image, INC",19500.0
5801,Eastern Propane Corporation,19500.0
4820,"Outlook Properties, LLC",19500.0
9666,Knafel Farm Corp (DBA Clear Brook Farm),19500.0
2952,"Corinthian Energy, LLC.",19494.0
6685,Studio 860 LLC,19485.0
1935,Holiday Cleaners,19484.0
8126,"Wallowa Resources Community Solutions, Inc.",19466.0
4371,KIB True Value Hardware,19463.0
1110,Mobile Green Power Corporation,19453.0
134,Ely Farms,19435.0
5040,"Swanigan Inc, dba Servpro of Jefferson City",19416.0
3033,Koolau Bed and Biscuit,19408.0
4988,"KCI Real Estate Partners, LLC",19407.0
100,Clean Energy Leasing LLC,19392.0
2367,Tomorrow Comes Today LLC,19359.0
7160,133 Realty (2010) LLC,19344.0
4306,"ATS Call Centers, Inc.",19335.0
8836,"Winterberry Christmas Tree Farm, Inc.",19332.0
1924,Harvestime Enterprises Inc,19331.0
3823,Coonamessett Farm Inc,19320.0
5158,CPIM LLC,19305.0
2801,AMLI Management Company,19305.0
8827,"Westbrook Market, Inc.",19301.0
196,Kevin B Howard Architects,19301.0
9155,Greater Growth,19297.0
1856,"Dale Spradley Motors, Inc",19286.0
1826,Charles Haller,19286.0
1844,"Colorado Saw & Tool, Inc.",19286.0
1848,"Copy(s) in a Flash, Inc,",19286.0
1767,"A.P. Management, LLC",19286.0
2168,Thurston Brittian LLC,19286.0
2025,"P.J.'s, Inc.",19285.0
1153,Nofrey RV & Mini Storage,19279.0
8897,Kendal Byers,19266.0
8805,Tomorrow Comes Today LLC,19265.0
3581,Midwest Ag Consulting Co,19260.0
737,Craig Boblitt,19239.0
3,Alaska Airlines Inc.,19238.0
7139,Rogues Roost Golf Club,19215.0
1808,BRADM LLC,19206.0
2322,The Hickories of Ridgefield,19188.0
9706,Wheeler Brook Housing Limited Partnership,19155.0
6780,"TIP Industries, Inc.",19152.0
1832,"C-IX, LLC",19093.0
3830,Crossroads Farm,19074.0
5514,Anchor Trading Corp,19044.0
3821,"Consigli Construction Co., Inc.",19025.0
2383,"Atlantic Enterprises, LLC",19003.0
739,Creative Finishes Plus,18997.0
1382,Sickel's House of Fabric,18997.0
1813,Brougham Apartments,18983.0
2728,"Windmill Ridge, LLC",18969.0
9431,"Surya Energy Solutions, LLC",18943.0
1197,Pacific Lion LLC,18932.0
8423,Hades Hog Farm,18923.0
1828,Cherry Hill LLC,18915.0
4587,Langenburg Construction Co.,18900.0
1113,Monte Verde Rest Home,18883.0
3531,Lincoln Street Medical Building,18833.0
8376,Eola Park LP,18825.0
5852,Exim Inc.,18821.0
2993,"Hawaiian Hideaways in Paradise, LLC",18818.0
2289,"Mists of Avalon Farm, LLC",18815.0
5065,Spacegrove LLC,18799.0
1811,Bristlecone Ventures LLC,18791.0
8770,Sundown Farm,18789.0
7240,Botko Farms,18780.0
4521,Grand Pines Assisted Living LLC,18758.0
4451,Walter Greenhouses,18750.0
2647,Parkway Car Care Center,18750.0
661,Brooks Brothers Solar Electric LLC,18742.0
9700,"Burtco, Inc.",18725.0
4004,Meadow Farm LLC,18720.0
3372,Go Fast Marketing & Promotions,18719.0
5774,Dogwig Building LLC,18711.0
1783,Amigo Animal Clinic,18710.0
6917,"Bar VK, Inc.",18705.0
6496,"Riewerts Memorial Home, Inc.",18696.0
5251,"Stoneville Solar, LLC",18695.0
5577,Berkshire Valley Self Storage,18676.0
2192,White Lighting Design Inc,18667.0
4733,"Sandstrom Energy Generation, LLC",18651.0
2888,"Sentry Security Systems, LLC",18644.0
7252,"Buttolph Lumber Co., Inc.",18635.0
1898,"Gastroenterology, Ass",18614.0
2859,Kc135 Inc.,18613.0
7816,Kathryn Kirn,18600.0
1860,DenUM Renewable Energy LLC,18600.0
2184,Vineland,18600.0
647,Blue Slide Art Tile,18587.0
2523,Crescent Cove Realty LLC,18548.0
1237,Preservation Development,18528.0
4950,"Conway & Blanck, LC",18506.0
5041,Swanigan Inc. dba Servpro of Jefferson City,18506.0
1803,"Blac Frac Tanks, INC",18479.0
72,Beachmountain LLC,18474.0
2017,"NNY, LLC",18451.0
3585,"State Street Housing, LP",18445.0
1016,Kim Ngo DDS dba Blossom Hill Family Dental,18433.0
8393,"Franklin Animal Clinic, Inc",18404.0
2830,Fritz Orthotics & Prosthetics LLC,18384.0
2614,"Maddox Foundry & Machine Works, Inc.",18376.0
5497,"Al's Car Lot, LLC",18360.0
6197,Mad Batter Restaurant,18354.0
9664,Joe Mercer Welding,18336.0
2552,Gainesville Carpet & Flooring Inc.,18302.0
7505,"Professional Commercial Group, LLC",18280.0
4801,"LEC Companies, LLC",18275.0
2855,J & G Farm,18275.0
1012,Kerry Trento,18261.0
8605,MetroTek Electrical Services Co.,18245.0
3158,"Wallace F. Chong, DDS",18236.0
9726,Bainbridge Storage Associates,18233.0
1812,"Broadway Pharmacy, Inc",18231.0
5664,Central Poly Corp.,18216.0
8130,Whistling Duck Farm LLC,18216.0
745,DAKODA MUSIC,18216.0
172,"Highland Cabinets & Doors, Inc",18174.0
119,Desert Lakes Storage,18174.0
7294,Dicks Auto Specialties,18160.0
1890,"Fedco Investments,LLC , Federico & Assoc. Inc. , Dick Federico",18160.0
4250,Wheel-View Farm,18151.0
8115,"Tater Rental, LLC",18150.0
1340,Sage Winds and Gourd Farm,18150.0
4572,Galanis Investments,18120.0
6359,One Stop Shop,18096.0
2109,"SH COD XXV, LLC",18093.0
1941,Intermountain Jewish News,18093.0
9757,SME Inc. of Seattle,18090.0
1837,Cliffrose Inc,18083.0
5785,Dreamland Anesthesia LLC,18077.0
3918,Handy Cranberry Trust,18072.0
5727,CRM Associates LLC,18068.0
623,Battaglini Winery & Vineyard,18001.0
5908,FurniturePlan,18000.0
2578,J.R. Paul Properties,18000.0
5162,"Easters Holdings, LLC",18000.0
2165,The San Luis Valley Brewing Company,18000.0
5595,Blue Zat Gems,18000.0
2406,"John Diamond Enterprises, LLC.",18000.0
2356,"LeDroit Park Energy, LLC",18000.0
2403,Independent Holdings LLC,17995.0
9325,411 Energy LLC,17992.0
4345,Fleegle and Helfenbein Funeral Home,17983.0
5311,"New World Renewable Energy Leasing, Inc",17940.0
3540,"Stetson Senior Apartments, L.P.",17933.0
769,Dirt Farmer & Co.,17926.0
8710,"Robert M Deluca dba Shades, Unltd.",17925.0
4839,"Solar II, Inc.",17909.0
8016,"Copeland Building, LLC",17880.0
4488,"NRCM Solar, LLC",17871.0
4598,Muhich Veterinary Hospital,17865.0
5352,Truck Camper Warehouse,17859.0
9753,"Re-evaluation Counseling Community Resources, Inc.",17851.0
2167,Three Star LLC,17820.0
717,CJ Charles LTD,17811.0
7750,Anita Dobrzelecki,17793.0
1747,El Dorado Ranch LLC,17790.0
9229,Owen Snow and Ice Removal Svc,17787.0
7677,Sustainable Energy Systems,17775.0
9882,Helene's Hilltop Orchard,17775.0
193,K2 Properties LLC,17760.0
705,"Cherry Stone IT, Inc.",17740.0
7857,Silver Spring House Restaurant LTD,17730.0
4106,Rosasharn Farm,17712.0
2773,"Stirling Hospitality, LLC",17700.0
8019,D.J. Maragas dba Maragas Winery,17700.0
2336,"McCuda, LLC",17697.0
4480,Camden Riverhouse Hotel,17692.0
