,technology,plant_state,operating_year,nameplate_cap
5359,Petroleum Liquids,IN,1967,10.8
5360,Petroleum Liquids,IN,1971,4.0
5361,Petroleum Liquids,IN,1972,10.4
5362,Petroleum Liquids,IN,1973,52.0
5363,Petroleum Liquids,IN,1983,0.9
5364,Petroleum Liquids,IN,1987,1.2
5365,Petroleum Liquids,IN,1992,2.5
5366,Petroleum Liquids,IN,1994,0.8
5367,Petroleum Liquids,IN,1996,1.8
5368,Petroleum Liquids,IN,1998,1.0
5369,Petroleum Liquids,IN,2000,1.8
5370,Petroleum Liquids,IN,2001,1.4
5371,Petroleum Liquids,IN,2002,1.8
5372,Petroleum Liquids,IN,2004,4.0
5373,Petroleum Liquids,IN,2005,2.0
5374,Petroleum Liquids,IN,2006,5.699999999999999
5375,Petroleum Liquids,IN,2010,3.0
5376,Petroleum Liquids,IN,2011,2.5
5377,Petroleum Liquids,KS,1929,0.3
5378,Petroleum Liquids,KS,1930,0.4
5379,Petroleum Liquids,KS,1939,1.4
5380,Petroleum Liquids,KS,1947,0.8
5381,Petroleum Liquids,KS,1948,1.5
5382,Petroleum Liquids,KS,1950,3.4
5383,Petroleum Liquids,KS,1951,3.0
5384,Petroleum Liquids,KS,1953,2.6
5385,Petroleum Liquids,KS,1954,0.8
5386,Petroleum Liquids,KS,1955,3.6
5387,Petroleum Liquids,KS,1956,1.1
5388,Petroleum Liquids,KS,1957,6.3
5389,Petroleum Liquids,KS,1958,9.0
5390,Petroleum Liquids,KS,1960,1.3
5391,Petroleum Liquids,KS,1961,6.6
5392,Petroleum Liquids,KS,1962,3.9000000000000004
5393,Petroleum Liquids,KS,1963,8.7
5394,Petroleum Liquids,KS,1964,13.200000000000003
5395,Petroleum Liquids,KS,1965,10.6
5396,Petroleum Liquids,KS,1966,8.8
5397,Petroleum Liquids,KS,1967,6.699999999999999
5398,Petroleum Liquids,KS,1969,11.399999999999999
5399,Petroleum Liquids,KS,1970,8.2
5400,Petroleum Liquids,KS,1971,27.1
5401,Petroleum Liquids,KS,1972,5.7
5402,Petroleum Liquids,KS,1973,3.4
5403,Petroleum Liquids,KS,1974,71.7
5404,Petroleum Liquids,KS,1975,130.8
5405,Petroleum Liquids,KS,1976,81.4
5406,Petroleum Liquids,KS,1977,68.4
5407,Petroleum Liquids,KS,1978,8.4
5408,Petroleum Liquids,KS,1980,6.0
5409,Petroleum Liquids,KS,1981,7.6
5410,Petroleum Liquids,KS,1982,2.0
5411,Petroleum Liquids,KS,1983,8.1
5412,Petroleum Liquids,KS,1985,1.1
5413,Petroleum Liquids,KS,1986,2.6
5414,Petroleum Liquids,KS,1989,2.0
5415,Petroleum Liquids,KS,1990,2.5
5416,Petroleum Liquids,KS,1991,12.0
5417,Petroleum Liquids,KS,1992,3.0
5418,Petroleum Liquids,KS,1993,1.6
5419,Petroleum Liquids,KS,1994,6.699999999999999
5420,Petroleum Liquids,KS,1996,1.0
5421,Petroleum Liquids,KS,1997,5.5
5422,Petroleum Liquids,KS,1999,23.4
5423,Petroleum Liquids,KS,2000,2.5
5424,Petroleum Liquids,KS,2001,3.2
5425,Petroleum Liquids,KS,2002,27.1
5426,Petroleum Liquids,KS,2003,11.2
5427,Petroleum Liquids,KS,2004,20.4
5428,Petroleum Liquids,KS,2005,5.6
5429,Petroleum Liquids,KS,2007,8.5
5430,Petroleum Liquids,KS,2014,3.0
5431,Petroleum Liquids,KS,2015,2.5
5432,Petroleum Liquids,KS,2016,2.0
5433,Petroleum Liquids,KS,2017,14.0
5434,Petroleum Liquids,KS,2018,6.0
5435,Petroleum Liquids,KY,1934,0.7
5436,Petroleum Liquids,KY,1947,0.9
5437,Petroleum Liquids,KY,1949,1.1
5438,Petroleum Liquids,KY,1952,1.3
5439,Petroleum Liquids,KY,1954,1.3
5440,Petroleum Liquids,KY,1974,6.2
5441,Petroleum Liquids,LA,1969,8.2
5442,Petroleum Liquids,LA,2009,41.0
5443,Petroleum Liquids,LA,2010,2.0
5444,Petroleum Liquids,LA,2014,2.0
5445,Petroleum Liquids,MA,1951,3.3
5446,Petroleum Liquids,MA,1956,5.3
5447,Petroleum Liquids,MA,1960,1.1
5448,Petroleum Liquids,MA,1962,4.4
5449,Petroleum Liquids,MA,1966,28.3
5450,Petroleum Liquids,MA,1968,602.0
5451,Petroleum Liquids,MA,1969,95.1
5452,Petroleum Liquids,MA,1970,124.2
5453,Petroleum Liquids,MA,1971,45.0
5454,Petroleum Liquids,MA,1972,8.3
5455,Petroleum Liquids,MA,1975,633.4000000000001
5456,Petroleum Liquids,MA,1976,580.0
5457,Petroleum Liquids,MA,1978,10.899999999999999
5458,Petroleum Liquids,MA,1979,69.0
5459,Petroleum Liquids,MA,1981,360.6
5460,Petroleum Liquids,MA,1982,170.0
5461,Petroleum Liquids,MA,1985,37.0
5462,Petroleum Liquids,MA,1986,6.8
5463,Petroleum Liquids,MA,1987,1.0
5464,Petroleum Liquids,MA,1988,7.4
5465,Petroleum Liquids,MA,1991,0.5
5466,Petroleum Liquids,MA,1995,52.0
5467,Petroleum Liquids,MA,1997,0.5
5468,Petroleum Liquids,MA,2000,1.0
5469,Petroleum Liquids,MA,2003,0.1
5470,Petroleum Liquids,MA,2004,0.2
5471,Petroleum Liquids,MA,2005,0.3
5472,Petroleum Liquids,MA,2007,4.2
5473,Petroleum Liquids,MA,2009,0.4
5474,Petroleum Liquids,MA,2011,0.2
5475,Petroleum Liquids,MA,2013,0.4
5476,Petroleum Liquids,MA,2015,0.2
5477,Petroleum Liquids,MA,2016,0.2
5478,Petroleum Liquids,MA,2017,4.0
5479,Petroleum Liquids,MA,2018,10.0
5480,Petroleum Liquids,MD,1954,2.5
5481,Petroleum Liquids,MD,1957,2.5
5482,Petroleum Liquids,MD,1961,4.1
5483,Petroleum Liquids,MD,1966,3.5
5484,Petroleum Liquids,MD,1967,51.0
5485,Petroleum Liquids,MD,1968,34.0
5486,Petroleum Liquids,MD,1969,0.5
5487,Petroleum Liquids,MD,1970,154.9
5488,Petroleum Liquids,MD,1971,18.0
5489,Petroleum Liquids,MD,1972,736.0
5490,Petroleum Liquids,MD,1973,271.20000000000005
5491,Petroleum Liquids,MD,1974,35.0
5492,Petroleum Liquids,MD,1978,12.4
5493,Petroleum Liquids,MD,1988,2.0
5494,Petroleum Liquids,MD,1989,15.1
5495,Petroleum Liquids,MD,1990,94.0
5496,Petroleum Liquids,MD,1994,1.2
5497,Petroleum Liquids,MD,1995,6.0
5498,Petroleum Liquids,MD,1999,3.6
5499,Petroleum Liquids,MD,2000,1.8
5500,Petroleum Liquids,MD,2003,2.3
5501,Petroleum Liquids,MD,2004,10.8
5502,Petroleum Liquids,MD,2014,4.6
5503,Petroleum Liquids,MD,2018,1.0
5504,Petroleum Liquids,ME,1948,6.4
5505,Petroleum Liquids,ME,1949,2.0
5506,Petroleum Liquids,ME,1950,7.5
5507,Petroleum Liquids,ME,1951,1.2
5508,Petroleum Liquids,ME,1955,11.5
5509,Petroleum Liquids,ME,1957,50.0
5510,Petroleum Liquids,ME,1958,50.0
5511,Petroleum Liquids,ME,1959,6.0
5512,Petroleum Liquids,ME,1965,113.6
5513,Petroleum Liquids,ME,1970,35.0
5514,Petroleum Liquids,ME,1978,632.4
5515,Petroleum Liquids,ME,1987,2.0
5516,Petroleum Liquids,ME,2001,186.8
5517,Petroleum Liquids,MI,1938,1.9999999999999998
5518,Petroleum Liquids,MI,1939,1.0
5519,Petroleum Liquids,MI,1942,1.0
5520,Petroleum Liquids,MI,1945,0.6
5521,Petroleum Liquids,MI,1947,1.8
5522,Petroleum Liquids,MI,1948,0.7
5523,Petroleum Liquids,MI,1949,2.6
5524,Petroleum Liquids,MI,1950,0.8
5525,Petroleum Liquids,MI,1951,0.9
5526,Petroleum Liquids,MI,1952,1.3
5527,Petroleum Liquids,MI,1955,2.0
5528,Petroleum Liquids,MI,1958,1.3
5529,Petroleum Liquids,MI,1960,8.0
5530,Petroleum Liquids,MI,1966,128.0
5531,Petroleum Liquids,MI,1967,10.8
5532,Petroleum Liquids,MI,1968,26.999999999999996
5533,Petroleum Liquids,MI,1969,26.999999999999996
5534,Petroleum Liquids,MI,1970,32.4
5535,Petroleum Liquids,MI,1971,77.20000000000002
5536,Petroleum Liquids,MI,1972,2.8
5537,Petroleum Liquids,MI,1973,25.6
5538,Petroleum Liquids,MI,1974,27.0
5539,Petroleum Liquids,MI,1975,22.6
5540,Petroleum Liquids,MI,1976,3.0
5541,Petroleum Liquids,MI,1979,24.5
5542,Petroleum Liquids,MI,1980,2.0
5543,Petroleum Liquids,MI,1981,19.499999999999996
5544,Petroleum Liquids,MI,1982,0.6
5545,Petroleum Liquids,MI,1984,2.2
5546,Petroleum Liquids,MI,1985,3.7
5547,Petroleum Liquids,MI,1987,1.5
5548,Petroleum Liquids,MI,1988,3.0
5549,Petroleum Liquids,MI,1990,6.5
5550,Petroleum Liquids,MI,1992,4.8
5551,Petroleum Liquids,MI,1993,2.5
5552,Petroleum Liquids,MI,1995,2.0
5553,Petroleum Liquids,MI,1996,2.4000000000000004
5554,Petroleum Liquids,MI,1999,2.0
5555,Petroleum Liquids,MI,2000,6.9
5556,Petroleum Liquids,MI,2001,3.4
5557,Petroleum Liquids,MI,2002,4.0
5558,Petroleum Liquids,MI,2003,2.8
5559,Petroleum Liquids,MI,2005,4.6
5560,Petroleum Liquids,MI,2006,4.5
5561,Petroleum Liquids,MI,2007,7.7
5562,Petroleum Liquids,MN,1945,1.0
5563,Petroleum Liquids,MN,1946,0.8
5564,Petroleum Liquids,MN,1948,4.7
5565,Petroleum Liquids,MN,1949,0.6
5566,Petroleum Liquids,MN,1950,1.1
5567,Petroleum Liquids,MN,1952,2.9000000000000004
5568,Petroleum Liquids,MN,1953,2.3
5569,Petroleum Liquids,MN,1954,1.1
5570,Petroleum Liquids,MN,1955,1.9
5571,Petroleum Liquids,MN,1956,2.2
5572,Petroleum Liquids,MN,1957,2.6
5573,Petroleum Liquids,MN,1959,1.3
5574,Petroleum Liquids,MN,1960,3.5
5575,Petroleum Liquids,MN,1962,3.0
5576,Petroleum Liquids,MN,1963,6.9
5577,Petroleum Liquids,MN,1965,1.1
5578,Petroleum Liquids,MN,1966,6.3999999999999995
5579,Petroleum Liquids,MN,1967,13.0
5580,Petroleum Liquids,MN,1968,14.5
5581,Petroleum Liquids,MN,1969,29.700000000000003
5582,Petroleum Liquids,MN,1970,2.2
5583,Petroleum Liquids,MN,1971,2.0
5584,Petroleum Liquids,MN,1972,6.3
5585,Petroleum Liquids,MN,1973,8.4
5586,Petroleum Liquids,MN,1974,228.0
5587,Petroleum Liquids,MN,1975,48.5
5588,Petroleum Liquids,MN,1978,141.10000000000002
5589,Petroleum Liquids,MN,1980,3.8
5590,Petroleum Liquids,MN,1985,8.2
5591,Petroleum Liquids,MN,1989,1.2
5592,Petroleum Liquids,MN,1993,4.800000000000001
5593,Petroleum Liquids,MN,1994,4.8
5594,Petroleum Liquids,MN,1995,5.8
5595,Petroleum Liquids,MN,1996,5.4
5596,Petroleum Liquids,MN,1997,10.8
5597,Petroleum Liquids,MN,1998,18.6
5598,Petroleum Liquids,MN,1999,25.0
5599,Petroleum Liquids,MN,2000,12.0
5600,Petroleum Liquids,MN,2001,45.89999999999999
5601,Petroleum Liquids,MN,2002,49.5
5602,Petroleum Liquids,MN,2003,28.799999999999997
5603,Petroleum Liquids,MN,2004,26.799999999999997
5604,Petroleum Liquids,MN,2005,29.400000000000002
5605,Petroleum Liquids,MN,2006,4.8
5606,Petroleum Liquids,MN,2007,12.0
5607,Petroleum Liquids,MN,2009,19.5
5608,Petroleum Liquids,MN,2010,11.5
5609,Petroleum Liquids,MN,2011,22.600000000000005
5610,Petroleum Liquids,MN,2012,8.8
5611,Petroleum Liquids,MN,2014,1.0
5612,Petroleum Liquids,MN,2015,2.9000000000000004
5613,Petroleum Liquids,MO,1935,0.2
5614,Petroleum Liquids,MO,1936,0.7
5615,Petroleum Liquids,MO,1941,0.2
5616,Petroleum Liquids,MO,1942,0.8
5617,Petroleum Liquids,MO,1945,1.8
5618,Petroleum Liquids,MO,1946,1.0
5619,Petroleum Liquids,MO,1947,1.7
5620,Petroleum Liquids,MO,1949,1.4
5621,Petroleum Liquids,MO,1952,2.0999999999999996
5622,Petroleum Liquids,MO,1954,0.7
5623,Petroleum Liquids,MO,1955,0.6
5624,Petroleum Liquids,MO,1957,2.3
5625,Petroleum Liquids,MO,1958,0.3
5626,Petroleum Liquids,MO,1959,1.4
5627,Petroleum Liquids,MO,1960,1.1
5628,Petroleum Liquids,MO,1962,1.1
5629,Petroleum Liquids,MO,1963,4.0
5630,Petroleum Liquids,MO,1965,1.5
5631,Petroleum Liquids,MO,1966,6.3
5632,Petroleum Liquids,MO,1967,1.3
5633,Petroleum Liquids,MO,1969,39.2
5634,Petroleum Liquids,MO,1970,1.8
5635,Petroleum Liquids,MO,1972,139.9
5636,Petroleum Liquids,MO,1973,20.7
5637,Petroleum Liquids,MO,1974,163.1
5638,Petroleum Liquids,MO,1975,140.8
5639,Petroleum Liquids,MO,1976,196.6
5640,Petroleum Liquids,MO,1977,134.70000000000002
5641,Petroleum Liquids,MO,1978,183.10000000000002
5642,Petroleum Liquids,MO,1981,5.4
5643,Petroleum Liquids,MO,1983,9.9
5644,Petroleum Liquids,MO,1985,12.0
5645,Petroleum Liquids,MO,1986,4.4
5646,Petroleum Liquids,MO,1988,7.799999999999999
5647,Petroleum Liquids,MO,1989,29.0
5648,Petroleum Liquids,MO,1990,19.9
5649,Petroleum Liquids,MO,1992,10.8
5650,Petroleum Liquids,MO,1993,2.2
5651,Petroleum Liquids,MO,1994,2.5
5652,Petroleum Liquids,MO,1996,5.4
5653,Petroleum Liquids,MO,1997,1.0
5654,Petroleum Liquids,MO,1999,6.300000000000001
5655,Petroleum Liquids,MO,2000,16.0
5656,Petroleum Liquids,MO,2001,2.0
5657,Petroleum Liquids,MO,2002,25.2
5658,Petroleum Liquids,MO,2003,34.800000000000004
5659,Petroleum Liquids,MO,2004,26.3
5660,Petroleum Liquids,MO,2005,2.8
5661,Petroleum Liquids,MO,2006,6.0
5662,Petroleum Liquids,MO,2008,6.8
5663,Petroleum Liquids,MO,2011,5.6
5664,Petroleum Liquids,MO,2013,3.6
5665,Petroleum Liquids,MS,1968,10.0
5666,Petroleum Liquids,MS,1998,9.0
5667,Petroleum Liquids,NC,1967,1.0
5668,Petroleum Liquids,NC,1970,79.4
5669,Petroleum Liquids,NC,1971,153.6
5670,Petroleum Liquids,NC,1972,4.2
5671,Petroleum Liquids,NC,1975,1.2
5672,Petroleum Liquids,NC,1987,1.2
5673,Petroleum Liquids,NC,1988,2.0
5674,Petroleum Liquids,NC,1990,180.0
5675,Petroleum Liquids,NC,1991,18.0
5676,Petroleum Liquids,NC,1993,14.0
5677,Petroleum Liquids,NC,1994,1.4000000000000001
5678,Petroleum Liquids,NC,1995,10.5
5679,Petroleum Liquids,NC,1998,13.5
5680,Petroleum Liquids,NC,1999,3.0
5681,Petroleum Liquids,NC,2002,11.8
5682,Petroleum Liquids,NC,2003,1.2
5683,Petroleum Liquids,NC,2004,5.4
5684,Petroleum Liquids,NC,2005,14.400000000000002
5685,Petroleum Liquids,NC,2006,18.000000000000004
5686,Petroleum Liquids,NC,2007,20.0
5687,Petroleum Liquids,NC,2008,4.6
5688,Petroleum Liquids,NC,2009,1.3
5689,Petroleum Liquids,NC,2012,3.6
5690,Petroleum Liquids,NC,2013,14.600000000000001
5691,Petroleum Liquids,NC,2014,1.2
5692,Petroleum Liquids,NC,2015,0.4
5693,Petroleum Liquids,ND,1937,0.6
5694,Petroleum Liquids,ND,1949,0.8
5695,Petroleum Liquids,ND,1956,2.6
5696,Petroleum Liquids,ND,1976,24.1
5697,Petroleum Liquids,ND,1978,24.1
5698,Petroleum Liquids,ND,2000,1.5
5699,Petroleum Liquids,ND,2001,2.0
5700,Petroleum Liquids,ND,2002,4.0
5701,Petroleum Liquids,ND,2012,4.0
5702,Petroleum Liquids,ND,2016,6.0
5703,Petroleum Liquids,NE,1927,0.1
5704,Petroleum Liquids,NE,1930,0.6
5705,Petroleum Liquids,NE,1931,0.8
5706,Petroleum Liquids,NE,1936,1.0
5707,Petroleum Liquids,NE,1937,1.1
5708,Petroleum Liquids,NE,1942,0.2
5709,Petroleum Liquids,NE,1944,1.1
5710,Petroleum Liquids,NE,1945,0.8
5711,Petroleum Liquids,NE,1946,0.4
5712,Petroleum Liquids,NE,1947,1.6
5713,Petroleum Liquids,NE,1948,0.7
5714,Petroleum Liquids,NE,1949,2.1
5715,Petroleum Liquids,NE,1950,0.3
5716,Petroleum Liquids,NE,1951,1.3
5717,Petroleum Liquids,NE,1952,0.8999999999999999
5718,Petroleum Liquids,NE,1953,5.1
5719,Petroleum Liquids,NE,1954,0.4
5720,Petroleum Liquids,NE,1955,1.6
5721,Petroleum Liquids,NE,1956,3.5
5722,Petroleum Liquids,NE,1957,0.5
5723,Petroleum Liquids,NE,1958,0.9
5724,Petroleum Liquids,NE,1959,5.0
5725,Petroleum Liquids,NE,1960,10.3
5726,Petroleum Liquids,NE,1963,3.7
5727,Petroleum Liquids,NE,1964,0.9
5728,Petroleum Liquids,NE,1966,5.0
5729,Petroleum Liquids,NE,1967,1.2
5730,Petroleum Liquids,NE,1968,10.1
5731,Petroleum Liquids,NE,1969,1.4
5732,Petroleum Liquids,NE,1972,1.3
5733,Petroleum Liquids,NE,1973,250.6
5734,Petroleum Liquids,NE,1974,3.9
5735,Petroleum Liquids,NE,1975,1.3
5736,Petroleum Liquids,NE,1980,1.0
5737,Petroleum Liquids,NE,1982,1.1
5738,Petroleum Liquids,NE,1983,1.0
5739,Petroleum Liquids,NE,1987,1.3
5740,Petroleum Liquids,NE,1993,2.4
5741,Petroleum Liquids,NE,1994,0.5
5742,Petroleum Liquids,NE,1996,9.9
5743,Petroleum Liquids,NE,1997,8.3
5744,Petroleum Liquids,NE,1998,11.5
5745,Petroleum Liquids,NE,1999,2.9000000000000004
5746,Petroleum Liquids,NE,2001,0.3
5747,Petroleum Liquids,NE,2004,1.8
5748,Petroleum Liquids,NE,2005,4.0
5749,Petroleum Liquids,NE,2006,1.4
5750,Petroleum Liquids,NE,2010,3.0
5751,Petroleum Liquids,NH,1968,37.2
5752,Petroleum Liquids,NH,1969,36.6
5753,Petroleum Liquids,NH,1970,25.2
5754,Petroleum Liquids,NH,1974,414.0
5755,Petroleum Liquids,NH,1990,2.0999999999999996
5756,Petroleum Liquids,NH,1992,3.0
5757,Petroleum Liquids,NH,1994,1.2
5758,Petroleum Liquids,NH,2000,1.6
5759,Petroleum Liquids,NJ,1971,41.8
5760,Petroleum Liquids,NJ,1972,27.0
5761,Petroleum Liquids,NJ,1974,176.4
5762,Petroleum Liquids,NJ,1991,1.2
5763,Petroleum Liquids,NJ,1996,161.0
5764,Petroleum Liquids,NJ,2002,6.0
5765,Petroleum Liquids,NJ,2012,14.0
5766,Petroleum Liquids,NJ,2018,8.0
5767,Petroleum Liquids,NM,1967,15.299999999999999
5768,Petroleum Liquids,NM,1971,3.0
5769,Petroleum Liquids,NM,1972,12.1
5770,Petroleum Liquids,NM,2009,2.0
5771,Petroleum Liquids,NM,2013,27.0
5772,Petroleum Liquids,NV,1960,6.0
5773,Petroleum Liquids,NY,1942,2.0
5774,Petroleum Liquids,NY,1949,2.9
5775,Petroleum Liquids,NY,1950,2.4
5776,Petroleum Liquids,NY,1954,3.1
5777,Petroleum Liquids,NY,1957,1.2
5778,Petroleum Liquids,NY,1959,0.1
5779,Petroleum Liquids,NY,1960,0.6
5780,Petroleum Liquids,NY,1962,6.0
5781,Petroleum Liquids,NY,1963,11.9
5782,Petroleum Liquids,NY,1964,19.1
5783,Petroleum Liquids,NY,1965,1.8
5784,Petroleum Liquids,NY,1966,34.6
5785,Petroleum Liquids,NY,1967,39.099999999999994
5786,Petroleum Liquids,NY,1968,37.8
5787,Petroleum Liquids,NY,1970,95.8
5788,Petroleum Liquids,NY,1971,454.5
5789,Petroleum Liquids,NY,1972,113.8
5790,Petroleum Liquids,NY,1973,18.1
5791,Petroleum Liquids,NY,1974,290.9
5792,Petroleum Liquids,NY,1975,1187.7
5793,Petroleum Liquids,NY,1976,1.1
5794,Petroleum Liquids,NY,1977,0.3
5795,Petroleum Liquids,NY,1978,1.6
5796,Petroleum Liquids,NY,1979,901.8
5797,Petroleum Liquids,NY,1980,1.3
5798,Petroleum Liquids,NY,1983,8.200000000000001
5799,Petroleum Liquids,NY,1984,5.6
5800,Petroleum Liquids,NY,1985,0.7
5801,Petroleum Liquids,NY,1988,5.7
5802,Petroleum Liquids,NY,1989,238.9
5803,Petroleum Liquids,NY,1990,0.3
5804,Petroleum Liquids,NY,1991,1.1
5805,Petroleum Liquids,NY,1992,8.3
5806,Petroleum Liquids,NY,1993,1.9
5807,Petroleum Liquids,NY,1995,1.4
5808,Petroleum Liquids,NY,1996,3.4
5809,Petroleum Liquids,NY,1997,10.9
5810,Petroleum Liquids,NY,1998,3.8000000000000003
5811,Petroleum Liquids,NY,1999,1.4
5812,Petroleum Liquids,NY,2000,9.3
5813,Petroleum Liquids,NY,2001,5.7
5814,Petroleum Liquids,NY,2002,109.50000000000001
5815,Petroleum Liquids,NY,2003,121.5
5816,Petroleum Liquids,NY,2004,6.0
5817,Petroleum Liquids,NY,2005,10.4
5818,Petroleum Liquids,NY,2006,14.100000000000001
5819,Petroleum Liquids,NY,2007,1.4
5820,Petroleum Liquids,NY,2008,13.600000000000001
5821,Petroleum Liquids,NY,2009,6.8
5822,Petroleum Liquids,NY,2010,6.9
5823,Petroleum Liquids,NY,2011,10.900000000000002
5824,Petroleum Liquids,NY,2012,7.3999999999999995
5825,Petroleum Liquids,NY,2013,1.6
5826,Petroleum Liquids,NY,2014,1.5999999999999999
5827,Petroleum Liquids,NY,2015,10.0
5828,Petroleum Liquids,NY,2016,15.9
5829,Petroleum Liquids,NY,2017,5.5
5830,Petroleum Liquids,OH,1946,0.5
5831,Petroleum Liquids,OH,1948,3.6
5832,Petroleum Liquids,OH,1949,0.6
5833,Petroleum Liquids,OH,1951,0.7
5834,Petroleum Liquids,OH,1955,2.0
5835,Petroleum Liquids,OH,1957,1.2
5836,Petroleum Liquids,OH,1961,3.0
5837,Petroleum Liquids,OH,1963,3.0
5838,Petroleum Liquids,OH,1965,16.5
5839,Petroleum Liquids,OH,1966,8.6
5840,Petroleum Liquids,OH,1967,26.8
5841,Petroleum Liquids,OH,1968,78.10000000000002
5842,Petroleum Liquids,OH,1969,42.6
5843,Petroleum Liquids,OH,1970,5.6
5844,Petroleum Liquids,OH,1971,68.1
5845,Petroleum Liquids,OH,1972,59.5
5846,Petroleum Liquids,OH,1973,162.6
5847,Petroleum Liquids,OH,1983,2.4
5848,Petroleum Liquids,OH,1986,14.0
5849,Petroleum Liquids,OH,1989,16.3
5850,Petroleum Liquids,OH,1992,14.0
5851,Petroleum Liquids,OH,1998,2.8
5852,Petroleum Liquids,OH,1999,41.39999999999999
5853,Petroleum Liquids,OH,2000,29.90000000000001
5854,Petroleum Liquids,OH,2001,10.8
5855,Petroleum Liquids,OH,2004,7.9
5856,Petroleum Liquids,OH,2006,6.3
5857,Petroleum Liquids,OH,2007,2.0
5858,Petroleum Liquids,OH,2008,5.3
5859,Petroleum Liquids,OH,2010,2.0
5860,Petroleum Liquids,OH,2016,1.8
5861,Petroleum Liquids,OH,2017,1.5
5862,Petroleum Liquids,OH,2018,9.0
5863,Petroleum Liquids,OK,1936,1.5
5864,Petroleum Liquids,OK,1939,0.8
5865,Petroleum Liquids,OK,1949,2.4
5866,Petroleum Liquids,OK,1954,2.0
5867,Petroleum Liquids,OK,1956,7.5
5868,Petroleum Liquids,OK,1960,2.5
5869,Petroleum Liquids,OK,1962,4.0
5870,Petroleum Liquids,OK,1963,4.0
5871,Petroleum Liquids,OK,1965,3.0
5872,Petroleum Liquids,OK,1966,5.1
5873,Petroleum Liquids,OK,1967,8.2
5874,Petroleum Liquids,OK,1972,4.5
5875,Petroleum Liquids,OK,1976,2.7
5876,Petroleum Liquids,OK,1980,4.5
5877,Petroleum Liquids,OK,1988,6.3
5878,Petroleum Liquids,OK,2001,1.8
5879,Petroleum Liquids,OK,2003,2.0
5880,Petroleum Liquids,OK,2004,6.0
5881,Petroleum Liquids,OK,2006,4.0
5882,Petroleum Liquids,OK,2010,5.0
5883,Petroleum Liquids,OK,2012,2.5
5884,Petroleum Liquids,PA,1960,4.0
5885,Petroleum Liquids,PA,1966,2.0
5886,Petroleum Liquids,PA,1967,310.50000000000006
5887,Petroleum Liquids,PA,1968,36.2
5888,Petroleum Liquids,PA,1969,254.69999999999996
5889,Petroleum Liquids,PA,1970,220.79999999999995
5890,Petroleum Liquids,PA,1971,194.99999999999997
5891,Petroleum Liquids,PA,1972,158.0
5892,Petroleum Liquids,PA,1973,131.6
5893,Petroleum Liquids,PA,1974,546.4
5894,Petroleum Liquids,PA,1984,4.4
5895,Petroleum Liquids,PA,1994,1.2
5896,Petroleum Liquids,PA,1996,3.0
5897,Petroleum Liquids,PA,1997,156.0
5898,Petroleum Liquids,PA,1998,0.8
5899,Petroleum Liquids,PA,2000,0.3
5900,Petroleum Liquids,PA,2010,1.0
5901,Petroleum Liquids,PA,2015,4.0
5902,Petroleum Liquids,RI,2001,1.2
5903,Petroleum Liquids,RI,2002,1.6
5904,Petroleum Liquids,RI,2006,1.8
5905,Petroleum Liquids,RI,2018,2.5
5906,Petroleum Liquids,SC,1962,38.1
5907,Petroleum Liquids,SC,1968,16.3
5908,Petroleum Liquids,SC,1972,38.1
5909,Petroleum Liquids,SC,1973,26.6
5910,Petroleum Liquids,SC,1974,355.6
5911,Petroleum Liquids,SC,1976,35.3
5912,Petroleum Liquids,SC,1978,1.1
5913,Petroleum Liquids,SC,1979,64.7
5914,Petroleum Liquids,SC,1987,14.0
5915,Petroleum Liquids,SC,2003,17.4
5916,Petroleum Liquids,SC,2004,10.0
5917,Petroleum Liquids,SC,2006,5.4
5918,Petroleum Liquids,SC,2008,3.0
5919,Petroleum Liquids,SC,2011,10.5
5920,Petroleum Liquids,SC,2013,1.3
5921,Petroleum Liquids,SD,1963,2.0
5922,Petroleum Liquids,SD,1965,10.0
5923,Petroleum Liquids,SD,1969,2.7
5924,Petroleum Liquids,SD,1970,2.7
5925,Petroleum Liquids,SD,1974,2.7
5926,Petroleum Liquids,SD,1975,1.0
5927,Petroleum Liquids,SD,1978,255.4
5928,Petroleum Liquids,SD,1991,1.7
5929,Petroleum Liquids,SD,2001,1.7
5930,Petroleum Liquids,SD,2002,3.0
5931,Petroleum Liquids,SD,2004,7.5
5932,Petroleum Liquids,SD,2008,2.0
5933,Petroleum Liquids,TN,2000,22.0
5934,Petroleum Liquids,TN,2001,22.0
5935,Petroleum Liquids,TN,2002,3.6
5936,Petroleum Liquids,TX,1966,14.0
5937,Petroleum Liquids,TX,1974,2.0
5938,Petroleum Liquids,TX,1975,2.0
5939,Petroleum Liquids,TX,1980,0.9
5940,Petroleum Liquids,TX,1987,2.1
5941,Petroleum Liquids,TX,1991,3.2
5942,Petroleum Liquids,TX,1998,10.8
5943,Petroleum Liquids,TX,2001,10.4
5944,Petroleum Liquids,TX,2006,1.5
5945,Petroleum Liquids,TX,2011,1.4
5946,Petroleum Liquids,UT,1987,14.0
5947,Petroleum Liquids,UT,1999,13.599999999999998
5948,Petroleum Liquids,UT,2001,1.7
5949,Petroleum Liquids,VA,1963,12.0
5950,Petroleum Liquids,VA,1967,18.5
5951,Petroleum Liquids,VA,1968,96.0
5952,Petroleum Liquids,VA,1969,48.900000000000006
5953,Petroleum Liquids,VA,1970,40.1
5954,Petroleum Liquids,VA,1971,165.6
